순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
54,광주광역시,동구,대인시장,광주 동구 제봉로194번길 9-0,쇼핑,시장,12060
55,광주광역시,서구,서광주역,광주 서구 풍서좌로 203-0,기타관광,교통시설,11736
56,광주광역시,북구,광주디자인진흥원,광주 북구 첨단과기로176번길 27-0,문화관광,전시시설,11394
57,광주광역시,광산구,하나로마트광주점,광주 광산구 임방울대로 261-0,쇼핑,대형마트,11376
58,광주광역시,북구,광주시립미술관,광주 북구 하서로 52-0,문화관광,전시시설,11354
59,광주광역시,동구,렛츠런CCC광주지점,광주 동구 구성로 257-0,레저스포츠,육상레저스포츠,11264
60,광주광역시,북구,우치공원동물원,광주 북구 우치로 677-0,문화관광,테마공원,10788
61,광주광역시,서구,풍암저수지,광주 서구 회재로 973-0,자연관광,자연경관(하천/해양),10369
62,광주광역시,북구,CGV광주용봉,광주 북구 문화소통로 170-0,문화관광,공연시설,10087
63,광주광역시,북구,원효사,광주 북구 무등로 1514-35,역사관광,종교성지,10033
64,광주광역시,서구,무각사,광주 서구 운천로 230-0,역사관광,종교성지,9813
65,광주광역시,남구,광주공원,광주 남구 중앙로107번길 15-0,문화관광,도시공원,9393
66,광주광역시,광산구,에콜리안광산CC,광주 광산구 오목내길 26-0,레저스포츠,육상레저스포츠,9126
67,광주광역시,광산구,송정5일시장,광주 광산구 광산로30번길 65-0,쇼핑,시장,9034
68,광주광역시,북구,우치공원,광주 북구 우치로 677-0,문화관광,도시공원,8790
69,광주광역시,북구,메가박스전대,광주 북구 우치로 60-0,문화관광,공연시설,8766
70,광주광역시,광산구,롯데시네마수완,광주 광산구 장신로 98-0,문화관광,공연시설,8518
71,광주광역시,광산구,롯데시네마광주광산,광주 광산구 무진대로 272-8,문화관광,공연시설,8504
72,광주광역시,동구,전일빌딩245,광주 동구 금남로 245-0,문화관광,기타문화관광지,8464
73,광주광역시,남구,펭귄마을,광주 남구 천변좌로446번길 7-0,기타관광,기타관광,8447
74,광주광역시,서구,유스퀘어문화관,광주 서구 무진대로 904-0,문화관광,기타문화관광지,8381
75,광주광역시,북구,운암시장,광주 북구 대자로 87-0,쇼핑,시장,8189
76,광주광역시,동구,CGV광주금남로,광주 동구 중앙로160번길 16-7,문화관광,공연시설,7315
77,광주광역시,서구,5.18기념공원,광주 서구 내방로 152-0,문화관광,도시공원,7185
78,광주광역시,광산구,CGV광주하남,광주 광산구 용아로400번길 30-0,문화관광,공연시설,6873
79,광주광역시,광산구,송산유원지,광주 광산구 박호등임로 43-1,문화관광,복합관광시설,6475
